"","taxon","lfc_(Intercept)","lfc_TreatmentRP-10","lfc_TreatmentRP-20","lfc_TreatmentRP-40","lfc_TreatmentRP-5","se_(Intercept)","se_TreatmentRP-10","se_TreatmentRP-20","se_TreatmentRP-40","se_TreatmentRP-5","W_(Intercept)","W_TreatmentRP-10","W_TreatmentRP-20","W_TreatmentRP-40","W_TreatmentRP-5","p_(Intercept)","p_TreatmentRP-10","p_TreatmentRP-20","p_TreatmentRP-40","p_TreatmentRP-5","q_(Intercept)","q_TreatmentRP-10","q_TreatmentRP-20","q_TreatmentRP-40","q_TreatmentRP-5","diff_(Intercept)","diff_TreatmentRP-10","diff_TreatmentRP-20","diff_TreatmentRP-40","diff_TreatmentRP-5","passed_ss_(Intercept)","passed_ss_TreatmentRP-10","passed_ss_TreatmentRP-20","passed_ss_TreatmentRP-40","passed_ss_TreatmentRP-5"
"304","011db3dbc3eb8b6d5cf722d4282d7f23",-0.0122813350311798,3.76474079744601e-06,0.000586246614453797,1.09859577228522,-4.82254396385777e-05,0.0139682978308716,0.0171506586835819,0.0743181120968862,0.909690947063577,0.0259863087070438,-0.879229178807785,0.000219509983080122,0.00788834105055744,1.20765824462848,-0.00185580184481938,0.399911456359632,0.999829173651948,0.993861230754847,0.254965128777235,0.99855578479828,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"305","ea8efbaf45bb407d0bd11bba3353b347",0.0364444988716735,3.76474079691185e-06,0.000586246614453425,-1.65163828901365e-05,0.854934893714207,0.0139682978308665,0.017150658683578,0.0743181120968853,0.0254367349641769,0.694072567862271,2.60908661262507,0.000219509983049027,0.00788834105055253,-0.000649312221611652,1.23176586037306,0.0260816407772464,0.999829173651972,0.993861230754851,0.999494694380576,0.246215688334811,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"306","9a27f296c2c8326959e21b09c590e343",-0.0643947068912723,3.76474079730032e-06,0.000586246614453501,1.35916263158568,-4.8225439638691e-05,0.0139682978308716,0.0171506586835819,0.0743181120968862,1.09615257140197,0.0259863087070438,-4.61006113063771,0.000219509983071627,0.00788834105055346,1.23993928130582,-0.00185580184482374,0.000965142988323457,0.999829173651954,0.99386123075485,0.243304991573246,0.998555784798276,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"307","a64d6535145ddb7c0b93c12bdd6c8bfe",-0.0433055516771286,3.76474079728864e-06,0.000586246614453836,-1.6516382889901e-05,1.25368514645822,0.0139682978308839,0.0171506586835911,0.0743181120968883,0.0254367349641859,1.03948085713714,-3.10027407787512,0.000219509983070828,0.00788834105055775,-0.000649312221602166,1.20606852723678,0.0112454061883739,0.999829173651955,0.993861230754847,0.999494694380583,0.255550768803632,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"308","06d49803dc818b6de6d6f71fc5471c8e",-0.0463363766155792,1.2688912613309,0.000586246614453771,-1.65163828894785e-05,-4.82254396384984e-05,0.0139682978308785,1.02897006964794,0.0743181120968875,0.0254367349641834,0.0259863087070472,-3.31725290916602,1.23316634638854,0.00788834105055696,-0.00064931222158562,-0.00185580184481608,0.00778345554930965,0.245714958156822,0.993861230754847,0.999494694380596,0.998555784798282,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"309","cb079552599bdd141422c0443b8b54f6",-0.0295820813968514,3.76474079660877e-06,0.000586246614453035,-1.6516382890529e-05,1.18506779505683,0.0139682978308781,0.0171506586835868,0.0743181120968873,0.0254367349641829,0.963495325918718,-2.11780144975559,0.000219509983031243,0.00788834105054707,-0.000649312221626931,1.22996735238631,0.0602461299870669,0.999829173651986,0.993861230754855,0.999494694380564,0.246859938515493,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"310","1bf4de0b56cdf5ad1a245ee4a2108329",-0.033286738140506,1.20364306895554,0.000586246614453724,-1.65163828895482e-05,-4.82254396385494e-05,0.0139682978308786,0.989129429579428,0.0743181120968875,0.0254367349641834,0.0259863087070472,-2.38302036107232,1.21687115251168,0.00788834105055632,-0.000649312221588358,-0.00185580184481804,0.0384137838995659,0.251592366169273,0.993861230754848,0.999494694380594,0.998555784798281,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"311","2ee1b33367dbd473a961a9a86ff147f6",1.15553393909962,-1.18511225575567,-1.18452977388202,-1.18513253687936,-1.18516424593611,0.977135440725553,0.976500996467399,0.979658996922569,0.976771049605594,0.976795678952612,1.18257294837407,-1.21363138393401,-1.20912458069901,-1.21331660818357,-1.21331847741887,0.264332708932018,0.252774299017482,0.254425897592988,0.252889373360323,0.252888689889059,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"312","9b9c33d96b1fab428cb7c0a5bcfc74cb",-0.0295820813968522,3.7647407973603e-06,0.000586246614453836,-1.6516382889901e-05,1.18506779505683,0.0139682978308723,0.0171506586835824,0.0743181120968863,0.02543673496418,0.957622268406781,-2.11780144975652,0.000219509983075118,0.00788834105055796,-0.000649312221602316,1.23751069096217,0.0602461299869724,0.999829173651952,0.993861230754847,0.999494694380583,0.244166925903027,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"313","b2ad83fd14cf6c68b6ed72a27a23a6a0",-0.0214913575965684,3.76474079812716e-06,0.000586246614454542,-1.6516382889116e-05,1.14461417605541,0.0139682978308839,0.0171506586835912,0.0743181120968883,0.0254367349641859,0.950444179751475,-1.53858099653711,0.000219509983119719,0.00788834105056724,-0.000649312221571303,1.20429395059761,0.154925899854529,0.999829173651917,0.993861230754839,0.999494694380607,0.256205784474991,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"314","bb3620b005f19c80f401f7cdf53e62a3",-0.043305551677128,3.76474079666708e-06,0.000586246614453152,-1.65163828908431e-05,1.25368514645822,0.0139682978308781,0.0171506586835911,0.0743181120968873,0.0254367349641828,1.0195028192374,-3.10027407787637,0.000219509983034587,0.00788834105054865,-0.000649312221639278,1.2297024812506,0.0112454061883501,0.999829173651983,0.993861230754854,0.999494694380554,0.246954934104969,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"315","8cce42b499d00a23f0d2957fc8e4c235",-0.0170452659633231,3.76474079764528e-06,0.000586246614454089,-1.6516382889587e-05,1.12238371788919,0.0139682978308723,0.0171506586835824,0.0743181120968863,0.0254367349641799,0.906457255891379,-1.22028225412335,0.000219509983091734,0.00788834105056136,-0.000649312221589971,1.23820920467504,0.2503527432159,0.999829173651939,0.993861230754844,0.999494694380593,0.243918762079037,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"316","c06bd58ecba1c01e1689aff73293eea9",-0.00715059895543752,3.76474079697425e-06,0.000586246614453387,-1.65163828901365e-05,1.07291038284976,0.0139682978308665,0.017150658683578,0.0743181120968853,0.025436734964177,0.871954233132668,-0.511916272263073,0.000219509983052665,0.00788834105055203,-0.000649312221611651,1.23046639614916,0.619823828341462,0.999829173651969,0.993861230754851,0.999494694380576,0.246681037628248,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"317","989c5315d6426a9dd8757fdb0cf7912a",-0.043305551677128,3.76474079666708e-06,0.000586246614453152,-1.65163828908431e-05,1.25368514645822,0.0139682978308781,0.0171506586835911,0.0743181120968873,0.0254367349641828,1.0195028192374,-3.10027407787637,0.000219509983034587,0.00788834105054865,-0.000649312221639278,1.2297024812506,0.0112454061883501,0.999829173651983,0.993861230754854,0.999494694380554,0.246954934104969,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"318","fa70f1d407c27527b203121e8c5090ae",0.0777137794320882,3.76474079696135e-06,0.000586246614453442,-1.6516382890529e-05,0.648588490912133,0.0139682978308723,0.0171506586835813,0.0743181120968865,0.0254367349641807,0.525739968038875,5.56358264786765,0.000219509983051871,0.00788834105055263,-0.000649312221626988,1.23366784026619,0.000239520522817781,0.99982917365197,0.993861230754851,0.999494694380564,0.245535854530633,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"319","bd5287657017f8505c2939cde912a23e",-0.0902860852078633,3.76474079728417e-06,0.000586246614453723,1.48861952316864,-4.82254396385551e-05,0.0139682978308832,0.0171506586835819,0.0743181120968872,1.22807412582269,0.0259863087070496,-6.46364262138262,0.000219509983070686,0.00788834105055634,1.21215771252521,-0.00185580184481809,7.22130923759691e-05,0.999829173651955,0.993861230754848,0.253313400665855,0.998555784798281,0.472273624135752,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"320","f992a220f545943414abe932cf97c864",-0.168922003807107,3.76474079723763e-06,1.8824018791622,-1.65163828896616e-05,-4.82254396386854e-05,0.0139682978308953,0.0171506586835998,1.56015467361787,0.0254367349641919,0.0259863087070556,-12.0932418432174,0.000219509983067743,1.20654824229515,-0.000649312221592598,-0.00185580184482268,2.71622339682177e-07,0.999829173651957,0.255373931694408,0.999494694380591,0.998555784798277,0.00217053411636633,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"321","37f6842d982eaff21ea037b6b840da5c",1.10544190608233,-1.54490589800241,-1.54432341612876,0.14470855494731,-1.54495788818285,1.27089326567676,1.27024563447093,1.27279465963216,1.86516149882344,1.27049588803156,0.869814905733782,-1.21622610310791,-1.21333272766487,0.077585000032755,-1.21602746040881,0.404796370391224,0.251827337645934,0.252883479446942,0.939688604751676,0.251899732601072,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"322","5db006850bcdfa5f9905951c5fadc28d",-0.00159182502616822,3.76474079769763e-06,0.000586246614454141,-1.651638288943e-05,1.04511651320341,0.0139682978308665,0.017150658683578,0.0743181120968853,0.025436734964177,0.843391692748398,-0.113959842884413,0.000219509983094843,0.00788834105056217,-0.000649312221583875,1.23918284017909,0.911525159042415,0.999829173651936,0.993861230754843,0.999494694380598,0.243573195993015,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"323","6d7fac02dad6a0e61badf1e5568df524",0.00447296018754747,1.01484457731527,0.000586246614453713,-1.65163828895525e-05,-4.82254396385777e-05,0.0139682978308728,0.830246470245407,0.0743181120968865,0.0254367349641805,0.0259863087070444,0.320222280603246,1.22234133318905,0.00788834105055628,-0.000649312221588603,-0.00185580184481934,0.755390521627422,0.249606843597087,0.993861230754848,0.999494694380594,0.99855578479828,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"324","75a962f1e3a6c6e61dc9ac5f1605bd7b",-0.0401303484111785,3.76474079750032e-06,0.000586246614453871,1.23784083918521,-4.82254396384418e-05,0.0139682978308717,0.017150658683582,0.0743181120968862,0.997113670236377,0.0259863087070438,-2.87295910332649,0.000219509983083288,0.00788834105055843,1.24142399822055,-0.00185580184481415,0.0165844216628935,0.999829173651945,0.993861230754846,0.242779266013929,0.998555784798284,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"325","c5990a47892b4fb5a6ae583167729d96",0.0185602330986943,3.7647407974742e-06,0.000586246614453978,-1.6516382889587e-05,0.944356222579101,0.0139682978308665,0.017150658683578,0.0743181120968853,0.025436734964177,0.761156740449859,1.32873978801345,0.000219509983081815,0.00788834105055997,-0.000649312221590047,1.24068562017984,0.213455742883724,0.999829173651946,0.993861230754845,0.999494694380593,0.243040603970603,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"326","076b5528b6c35f3e1933a59f94ac2611",-0.0546805861458461,3.764740797194e-06,0.000586246614453649,1.31059202785855,-4.82254396386457e-05,0.0139682978308717,0.0171506586835864,0.0743181120968862,1.0565023688786,0.0259863087070438,-3.91462057925162,0.000219509983065371,0.00788834105055545,1.24050079438028,-0.001855801844822,0.00289150188188966,0.999829173651959,0.993861230754849,0.243106056046123,0.998555784798278,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"327","8f67bb2b9cc0f570bcca53ede0b21167",0.00447296018754724,3.76474079739412e-06,0.000586246614453814,-1.6516382889744e-05,1.01479258713484,0.0139682978308723,0.017150658683578,0.0743181120968863,0.0254367349641799,0.844473716017993,0.320222280603243,0.000219509983077146,0.00788834105055767,-0.000649312221596145,1.20168640880851,0.755390521627425,0.99982917365195,0.993861230754847,0.999494694380588,0.257170699349016,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"328","78fd1e862ee5d793d1f1ef4eb9443b7f",-0.00715059895543825,3.76474079770729e-06,0.000586246614454115,-1.65163828895085e-05,1.07291038284976,0.0139682978308665,0.017150658683578,0.0743181120968853,0.025436734964177,0.866076691316908,-0.511916272263125,0.000219509983095406,0.00788834105056182,-0.000649312221586961,1.23881683181931,0.619823828341427,0.999829173651936,0.993861230754844,0.999494694380595,0.243703054326521,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"329","e1bd178c830041858e50addfe1639b55",-0.0572450048676994,3.76474079753616e-06,0.000586246614453871,1.32341412146782,-4.82254396385551e-05,0.0139682978308717,0.0171506586835863,0.0743181120968862,1.06696952243233,0.0259863087070438,-4.09820907034076,0.000219509983085321,0.00788834105055843,1.24034857007994,-0.00185580184481851,0.0021507329651274,0.999829173651944,0.993861230754846,0.243159973747355,0.998555784798281,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"330","2c773461af34de4fba4df57a17965dec",-0.046336376615579,3.76474079737316e-06,0.000586246614453649,1.26887098020722,-4.82254396387137e-05,0.0139682978308717,0.017150658683582,0.0743181120968862,1.02244420998876,0.0259863087070438,-3.31725290916764,0.000219509983075874,0.00788834105055545,1.24101732672648,-0.00185580184482461,0.00778345554928842,0.999829173651951,0.993861230754849,0.24292317311796,0.998555784798276,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"331","a5bcdb3bbf282cf4532d543424ea6d9f",-0.0256593813953226,3.76474079681524e-06,0.000586246614453209,-1.65163828904505e-05,1.16545429504919,0.0139682978308723,0.0171506586835824,0.0743181120968863,0.0254367349641799,0.94748661092492,-1.83697267240473,0.000219509983043337,0.00788834105054952,-0.00064931222162392,1.23004830000868,0.0960735610728958,0.999829173651976,0.993861230754853,0.999494694380566,0.24683091268475,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"332","5128ed2e33f3daa3bd113b67e0aed2bb",-0.0463363766155786,3.76474079678259e-06,0.000586246614453239,-1.65163828914711e-05,1.26883927115047,0.0139682978308839,0.0171506586835912,0.0743181120968883,0.0254367349641858,1.03187232843089,-3.31725290916471,0.000219509983041322,0.00788834105054971,-0.000649312221663893,1.22964754087351,0.00778345554932688,0.999829173651978,0.993861230754853,0.999494694380535,0.246974642081882,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"333","84fa793dc36e132ba91e49c7c2b673cf",-0.043305551677128,3.76474079666708e-06,0.000586246614453152,-1.65163828908431e-05,1.25368514645822,0.0139682978308781,0.0171506586835911,0.0743181120968873,0.0254367349641828,1.0195028192374,-3.10027407787637,0.000219509983034587,0.00788834105054865,-0.000649312221639278,1.2297024812506,0.0112454061883501,0.999829173651983,0.993861230754854,0.999494694380554,0.246954934104969,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"334","91e2a5b061bded4b8ab19cd928ff60be",-0.0572450048676993,3.76474079726566e-06,0.000586246614453649,1.32341412146782,-4.82254396387817e-05,0.0139682978308717,0.0171506586835864,0.0743181120968862,1.09320910992115,0.0259863087070438,-4.09820907034074,0.00021950998306955,0.00788834105055545,1.21057728979524,-0.00185580184482723,0.00215073296512744,0.999829173651956,0.993861230754849,0.253892581595331,0.998555784798274,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"335","4c2bf4815fc00032ad2c1d6baa91b163",0.726350495783859,-0.648632951610974,-0.648050469737317,-0.64865323273466,-0.64868494179141,0.528752511263009,0.528166515258317,0.533547733156889,0.528587576419268,0.528624218769735,1.37370599725164,-1.22808419858601,-1.21460635940282,-1.22714430242333,-1.22711922526193,0.199541725288936,0.247535970858043,0.252418139122632,0.247873943246762,0.247882965719422,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"336","4f0afe029af8759d70c851e6075b1039",-0.00715059895543792,3.76474079741018e-06,0.000586246614453797,1.07294209190651,-4.82254396385551e-05,0.0139682978308659,0.017150658683582,0.0743181120968852,0.888751156355596,0.0259863087070409,-0.511916272263123,0.000219509983078032,0.00788834105055755,1.20724691521776,-0.00185580184481871,0.619823828341428,0.999829173651949,0.993861230754847,0.255116556014115,0.99855578479828,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"337","cb27335c8f56e05bfc1316586f3063d1",0.0111451907580128,3.76474079738242e-06,0.000586246614453686,0.981463143339257,-4.82254396386231e-05,0.0139682978308746,0.0171506586835841,0.0743181120968867,0.803956058890218,0.0259863087070452,0.797891832845823,0.000219509983076386,0.00788834105055589,1.22079202275566,-0.00185580184482102,0.443467779798774,0.99982917365195,0.993861230754848,0.250167912716309,0.998555784798279,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"338","9276d4d61e4b2f73a983d1dd56c03921",-0.0214913575965676,3.76474079741018e-06,0.000586246614453797,1.14464588511216,-4.82254396384191e-05,0.0139682978308775,0.0171506586835864,0.0743181120968872,0.947280009789038,0.0259863087070467,-1.53858099653775,0.000219509983077976,0.00788834105055733,1.20835009002995,-0.00185580184481307,0.154925899854373,0.999829173651949,0.993861230754847,0.254710594917748,0.998555784798285,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"339","b9538348c37bce1a8db1628b1035c222",-0.0214913575965675,3.76474079734513e-06,1.1452486481095,-1.65163828895704e-05,-4.82254396386061e-05,0.0139682978308663,0.0171506586835779,0.886061628684846,0.0254367349641772,0.0259863087070411,-1.53858099653898,0.000219509983074291,1.29251579239399,-0.00064931222158939,-0.00185580184482066,0.154925899854076,0.999829173651952,0.225244685300773,0.999494694380593,0.998555784798279,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"340","a186d70e94c621b5d39931ec9dc80a9e",0.0111451907580129,0.981483424462944,0.000586246614453739,-1.65163828895269e-05,-4.82254396385607e-05,0.0139682978308757,0.794336436979034,0.074318112096887,0.0254367349641819,0.0259863087070458,0.797891832845763,1.23560166545507,0.00788834105055657,-0.000649312221587558,-0.00185580184481858,0.443467779798807,0.244846197722568,0.993861230754848,0.999494694380595,0.99855578479828,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"341","82a22c0ec039eddfa3189723fd4ac693",0.891427618025518,-0.854979354413048,-0.854396872539392,-0.854999635536735,-0.855031344593484,0.707603580439204,0.70699088511122,0.71115003707674,0.707328766206536,0.707358792688867,1.25978392799004,-1.20932160855022,-1.20142983617281,-1.20877260530795,-1.20876612184783,0.236354172977758,0.254353512350464,0.257265800684919,0.254555249562613,0.254557632748381,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"342","1f4cdd23a70d54037a4e1e702ef2c273",0.0475814378492174,0.799302189006921,0.00058624661445376,-1.65163828894899e-05,-4.82254396385211e-05,0.0139682978308727,0.659050642061048,0.0743181120968865,0.0254367349641804,0.0259863087070443,3.4063876948595,1.21280845202922,0.00788834105055691,-0.000649312221586142,-0.00185580184481716,0.00669879997492554,0.253075231811745,0.993861230754847,0.999494694380596,0.998555784798282,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"343","b367b707ff92deb50fdfbda693cdb9b4",-0.00159182502616749,3.76474079696261e-06,0.000586246614453392,-1.6516382889901e-05,1.04511651320341,0.0139682978308607,0.0171506586835737,0.0743181120968843,0.025436734964174,0.849270488238015,-0.113959842884407,0.000219509983052042,0.0078883410505522,-0.000649312221602467,1.23060500473968,0.91152515904242,0.99982917365197,0.993861230754851,0.999494694380583,0.246631366817792,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"344","17f9069378262390599a443d47071370",1.2947844410773,-1.35917538322778,-1.35859290135412,-1.35919566435146,-1.35922737340821,1.10399061273301,1.10334961193577,1.10620499112671,1.10359920605773,1.10362220712794,1.1728219661868,-1.23186283705957,-1.22815654625671,-1.23160261161003,-1.23160567504839,0.268047245802572,0.246180988662103,0.247509971184139,0.246274110064889,0.246273013650872,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"345","465d76b8643d070cb6b6c16c20fbaddc",-0.0214913575965684,3.76474079812716e-06,0.000586246614454542,-1.6516382889116e-05,1.14461417605541,0.0139682978308839,0.0171506586835912,0.0743181120968883,0.0254367349641859,0.950444179751475,-1.53858099653711,0.000219509983119719,0.00788834105056724,-0.000649312221571303,1.20429395059761,0.154925899854529,0.999829173651917,0.993861230754839,0.999494694380607,0.256205784474991,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"346","59a51065674d9b9b09615f486a9c71a0",-0.0728717185902882,3.76474079663408e-06,0.000586246614453047,-1.65163828911571e-05,1.40151598102402,0.0139682978308839,0.0171506586835912,0.0743181120968883,0.0254367349641859,1.14017280318181,-5.21693619885231,0.000219509983032663,0.00788834105054713,-0.000649312221651544,1.22921365701136,0.000391601189613103,0.999829173651985,0.993861230754855,0.999494694380545,0.247130327744403,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"347","e41a82f3fd4e1a40e850966a7e2f1c31",0.018560233098694,3.7647407977874e-06,0.000586246614454278,-1.65163828893515e-05,0.944356222579102,0.0139682978308665,0.017150658683578,0.0743181120968853,0.025436734964177,0.786981288186266,1.32873978801343,0.000219509983100077,0.00788834105056402,-0.000649312221580788,1.19997290501726,0.213455742883731,0.999829173651932,0.993861230754842,0.9994946943806,0.257806362001564,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"348","cb388f4e72f0c9ece98b240051c5a0f7",-0.0367963203728677,3.76474079738644e-06,0.000586246614453862,-1.65163828898225e-05,1.22113898993691,0.0139682978308839,0.0171506586835868,0.0743181120968883,0.0254367349641859,1.01291246256112,-2.63427375463824,0.000219509983076586,0.00788834105055809,-0.000649312221599079,1.20557208551793,0.0249782619816669,0.99982917365195,0.993861230754846,0.999494694380586,0.255733875332451,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"349","6e93216fbe1138be5274cf21f4cc3708",1.08633095363693,-1.09860852392731,-1.09802604205366,-1.098628805051,-1.09866051410775,0.906509637340799,0.905879639751379,0.909242681693117,0.906163565394374,0.906189298734322,1.19836669009237,-1.21275330156314,-1.20762703309198,-1.21239569433898,-1.21239625720835,0.2584033657382,0.253095409740285,0.254976616493334,0.253226279079577,0.253226073050085,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"350","8d7d6835b5cd15000fd53adca157348c",-0.107718065211714,3.76474079743111e-06,0.000586246614453962,-1.6516382889744e-05,1.57574771413114,0.0139682978308839,0.0171506586835912,0.0743181120968873,0.0254367349641858,1.27653885547973,-7.71160999828838,0.000219509983079135,0.00788834105055955,-0.000649312221595993,1.23439071781247,1.62173697783583e-05,0.999829173651948,0.993861230754845,0.999494694380588,0.245277871978045,0.113716196884982,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"351","8588134bf688874dc68eb7fc4fb25fee",-0.104080799595018,3.76474079745263e-06,1.55819585810176,-1.65163828894899e-05,-4.82254396385211e-05,0.0139682978308721,0.0171506586835823,1.22278549662334,0.0254367349641801,0.025986308707044,-7.45121566387162,0.000219509983080503,1.27430024514082,-0.000649312221586149,-0.00185580184481718,2.18195901157859e-05,0.999829173651947,0.231373016471994,0.999494694380596,0.998555784798282,0.151122481141933,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"352","6f5a26a57b599ffa5468cacd92b9c211",-0.0767375357669789,3.76474079744601e-06,0.000586246614453797,1.42087677596422,-4.8225439638691e-05,0.0139682978308717,0.017150658683582,0.0743181120968861,1.14653314377453,0.0259863087070438,-5.49369269585441,0.000219509983080121,0.00788834105055744,1.23928103053917,-0.00185580184482374,0.000264115353701598,0.999829173651948,0.993861230754847,0.243538367990567,0.998555784798276,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"353","fa0b1648c96f7707109d99065ab8ebba",-0.00159182502616789,1.04516850338385,0.000586246614453767,-1.65163828894915e-05,-4.82254396385267e-05,0.0139682978308785,0.859754763124503,0.0743181120968875,0.0254367349641834,0.0259863087070472,-0.11395984288429,1.21565886949613,0.00788834105055689,-0.000649312221586129,-0.00185580184481717,0.91152515904251,0.252034109264144,0.993861230754847,0.999494694380596,0.998555784798282,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"354","de36dfbd2fd7b9cf048c3c89253c5ebd",-0.0122813350311796,1.09861605340891,0.000586246614453645,-1.65163828896045e-05,-4.822543963864e-05,0.0139682978308728,0.898632369460116,0.0743181120968865,0.0254367349641804,0.0259863087070443,-0.879229178807697,1.2225422661649,0.00788834105055536,-0.00064931222159065,-0.00185580184482174,0.399911456359677,0.249534151933692,0.993861230754849,0.999494694380592,0.998555784798278,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
